Fecha de Inicio,Fecha de Fin,Año,Clasificación del fenómeno,Tipo de fenómeno,Estado,Municipios Afectados,Descripcion general de los daños,Defunciones,Población afectada ,Viviendas dañadas,Escuelas,Hospitales ,Area de cultivo dañada / pastizales (h),Total de daños (millones de pesos),Fuente
25-5-11,25-5-11,2011,QUIM,FUG,Sinaloa,Culiacan,"Un derrame de diesel, en una toma clandestina, la pipa involucrada registro una averia, por atorarse con un contenedor.",0,0,0,0,0, -   ,SD,CENACOM
25-5-11,25-5-11,2011,HIDRO,LLUV,Sinaloa,Mazatlan,"15 personas trasladadas a un Refugio Temporal.Se presento una fuerte lluvia acompañada de vientos en el municipio de Mazatlan, lo que provoco que el arroyo Jabalies se desbordara y ocasionara inundaciones en 54 colonias de la zona urbana y 1 colonia mas de la zona rural. Se presento el colapso de un muro de contencion lo que ocasiono la muerte de 2 menores y lesiones en 5 personas.",2,5,0,0,0, -   ,$0.00,CENACOM
26-5-11,26-5-11,2011,QUIM,IU,Sonora,Hermosillo,"Se registro una fuga de gas Lp en el area de la cocina de la Guarderia Centro de Desarrollo Infantil No. 5,Hasta el momento, se desconocen las causas que lo originaron. Se reporta una persona lesionada con quemaduras de primer grado, en brazos y cara,   trasladada para su atencion medica al ISSSTE Federal. asi mismo  se fueron evacuados 103 menores de edad y 38 adultos, trasladados a una zona de seguridad. ",0,141,0,1,0, -   ,SD,CENACOM
26-5-11,26-5-11,2011,SOCIO,ATRANS,Sonora,Ureque,"Se registro una volcadura en la carretera Hermosillo , Urique en el Km. 51+ 200, de un carro tanque, con capacidad de 40,000 litros de Diesel,  se volco hacia su lado derecho, derramando una cantidad de 5000 Litros, como medida precautoria se realizo cierre a la circulacion.  ",0,2,0,0,0, -   ,$0.50,CENACOM
26-5-11,26-5-11,2011,GEO,PRM,Sonora,Caborca,"Se registro un derrumbe en una mina falleciendo una persona en donde extraian oro, con razon social Peñales La Herradura, ubicada al norte de Sonora en el Ejido Juan alvarez del Municipio de Caborca, la persona fallecida era el operador de la mina. ",1,1,0,0,0, -   ,SD,CENACOM
27-5-11,27-5-11,2011,SOCIO,ATRANS,Sonora,Santa Ana,"Se registro una volcadura de una pipa de gas (LP) en el municipio de Santa ana, perteneciente a la compañia de Trasportes Presurizados Grupo Simsa, con una capacidad de 36,000 Litros de (gas LP).  no  se registra fuga.",0,2,0,0,0, -   ,$0.45,CENACOM
29-5-11,29-5-11,2011,QUIM,FUG,Veracruz,Xalapa,"Se presento la fuga de gas Lp, de un tanque, que se encontraba dentro de la vivienda ubicada, en la calle de Obreros Textiles, No. 23, en la zona del parque Miguel Hidalgo, el accidente ocurrio cuando dicho tanque se ladeo y empezo a fugar el energetico. Como medida preventivamente a cerca de 500 personas, entre alumnos y personal docente de la escuela Morelos.",0,500,0,0,0, -   ,SD,CENACOM
29-5-11,29-5-11,2011,SOCIO,ATRANS,Veracruz,Rafael Lucio,"En el municipio de Rafael Lucio a la altura de la carretera Xalapa - Perote en el km 140 carretera federal, se registro un accidente de un camion de pasajeros , contra un camion torton de marca kenworth cargado con varias toneladas de maiz se quedo sin frenos, resultando 1 muerto  y 20 lesionados los cuales fueron trasladados al hospital general de Xalapa y Perote para su atencion medica. ",1,21,0,0,0, -   ,$0.40,CENACOM
30-5-11,30-5-11,2011,SOCIO,ATRANS,Veracruz,Coatzacoalcos,"Volcadura y posterior derrame de combustible de una pipa en la carretera a Villahermosa, por el choque con un vehiculo que trajo la muerte del conductor del auto y un peaton.",2,2,0,0,0, -   ,$0.31,CENACOM
1-6-11,1-6-11,2011,HIDRO,LLUV,Nuevo León,"Guadalupe, Apodaca","Se registraron lluvias fuertes en la mayor parte del estado, lo que origino afectaciones en vialidades por encharcamientos e inundacion en los desniveles de las principales avenidas, asi mismo el arroyo Talaverna (que atraviesa por los municipios mencionados) al incrementar su nivel, arrastro dos vehiculos en los cuales se transportaban seis personas. ",6,6,0,0,0, -   ,$0.08,CENACOM
1-6-11,1-6-11,2011,QUIM,FUG,Guanajuato,Moroleon,"Personas lesionadas debido a una intoxicacion, cuando se encontraban realizando trabajos de mantenimiento en el interior de un tanque elevado de SMaPaM (Sistema Municipal de agua Potable y alcantarillado de Moroleon), resultando lesionadas 3 personas de la empresa “Marai Construcciones”, los cuales tenian intoxicacion leve a moderada presentando mareo. ",0,3,0,0,0, -   ,$0.00,CENACOM
1-6-11,1-6-11,2011,SOCIO,ATRANS,San Luis Potosí,Ebano,"Se registro el impacto de 2 avionetas que realizaban labores de fumigacion, en el poblado Pujal-Coy, en el municipio de ebano. Como resultado del accidente se reportan a los dos pilotos lesionados, mismos que fueron trasladados al hospital General de Ciudad Valles, para su atencion medica. al momento se tienen dos versiones del accidente, la primera que los fuertes vientos que se presentaban ocasionaron la colision y la segunda que la falta de pericia de ambos pilotos. al lugar acudio personal de la SEDENa, quienes acordonaron la zona y se hicieron cargo del evento.",0,2,0,0,0, -   ,$3.00,CENACOM
1-6-11,1-6-11,2011,HIDRO,LLUV,Sinaloa,Escuinapa,"Lluvias fuertes en algunos municipios del estado, dichas lluvias ocasionaron inundaciones a 45 viviendas en la comunidad de Teapan perteneciente al municipio de Escuinapa, en donde autoridades municipales acordaron realizar una evacuacion de 120 personas como medida preventiva, las cuales pasaron la noche en el Refugio Temporal ubicado en la cabecera municipal.  Se realiza la entrega de despensas y kit de limpieza no se reportan daños humanos. ",0,225,45,0,0, -   ,$0.05,CENACOM
1-6-11,31-7-11,2011,HIDRO,SEQ,Jalisco,"Bolaños, Chimaltitlan, Huejucar, Huejuquilla el alto, Mexquitic, San Martin de Bolaños y Villa Guerrero",Derivado de la sequia se registraron daños en pastizales por lo que SAGARPA apoyo a tra ves del programa CADENA con suplementacion alimentaria,0,"1,002",0,0,0, -   ,$3.83,SAGARPA-CENAPRED
1-6-11,31-7-11,2011,HIDRO,SEQ,Aguascalientes,"Aguascalientes, Calvillo, El Llano, Pabellon de arteaga, San Francisco de los Romo, San Jose de Gracia y Tepezala","La prolongada sequia ocasiono daños en cultivos, principalmente de maiz y frijol, asi como afectaciones en pastizales, por lo que SAGARPA apoy+o a los productores afectados mediante el programa CADENA",0,"8,980",0,0,0," 24,680.00 ",$447.66,SAGARPA-CENAPRED
1-6-11,31-8-11,2011,HIDRO,SEQ,Zacatecas,52 municipios,"Como producto de la intensa sequia registrada los meses de junio, julio y agosto se registraron afectaciones en cultivos y ganado, por lo que SAGARPA apoyo a los productores afectados mediante el programa CADENA.",0,"62,098",0,0,0," 267,243.69 ","$1,700.04",SAGARPA-CENAPRED
1-6-11,31-8-11,2011,HIDRO,SEQ,Durango,31 municipios,"Como producto de la intensa sequia registrada los meses de junio, julio y agosto se registraron afectaciones en cultivos y ganado, por lo que SAGARPA apoyo a los productores afectados mediante el programa CADENA.",0,"73,940",0,0,0," 204,855.32 ","$1,412.81",SAGARPA-CENAPRED
1-6-11,31-7-11,2011,HIDRO,SEQ,Nayarit,Del Nayar,"La prolongada sequia ha provocado serios daños en la actividad agricola del municipio mencionado, por lo que SAGARPA apoyo a los productores afectados a traves del programa CADENA",0,"8,409",0,0,0," 18,486.00 ",$24.85,SAGARPA-CENAPRED
2-6-11,2-6-11,2011,HIDRO,BT,Puebla,Aljojuca y San Juan Atenco,Se registraron daños en el cultivo de maiz a consecuencia de la helada severa registrada el 2 de junio. La SAGARPA apoy+o a los productores afectados a traves del programa CADENA,0,483,0,0,0," 1,582.15 ",$11.61,SAGARPA-CENAPRED
2-6-11,4-6-11,2011,HIDRO,BT,Tlaxcala,Altzayanca,Se registraron daños en el cultivo de maiz y durazno a consecuencia de las heladas severas registradas el 2 y 4 de junio. La SAGARPA apoyo a los productores afectados a traves del programa CADENA,0,"1,152",0,0,0," 3,648.25 ",$29.99,SAGARPA-CENAPRED
2-6-11,2-6-11,2011,HIDRO,BT,Puebla,Chignahuapan e Ixtacamaxtitlan,Se registro una intensa helada en los municipios mencionados afectando principalmente cultivos de maiz. SAGARPA apoyo a traves del programa CADENA,0,"2,575",0,0,0," 6,987.50 ",$51.26,SAGARPA-CENAPRED
3-6-11,3-6-11,2011,HIDRO,LLUV,Chiapas,"Tuxtla Gutierrez, Ocozocoautla de Espinoza, Cintalapa, Chiapa de Corzo, Villa Comaltitlan, Huitiupan","Tuxtla Gutierrez; se reporto  el arrastre por agua de un arroyo que se encontraba crecido, de un vehiculo  en el que viajaba una familia integrada por  4 personas. asimismo ayer por la noche, y debido a las lluvias fuertes acompañadas de actividad electrica, se registraron afectaciones en 2 casas por taponamiento en el drenaje, 3 viviendas por escurrimiento, con un tirante de 15 a 30 cm de agua. asi como la caida de un arbol sobre una camioneta. ademas  la presencia de lluvias afectandose 5 viviendas por encharcamientos en patios con un tirante de 15 a 20 cms.; asi como 3 casas en Barrio asuncion, presentaron  en sus patios un nivel de agua de 15 cms., y 2 viviendas mas presentaron penetracion de agua. Cintalapa; un vehiculo Escort, fue arrastrado por la corriente del canal a cielo abierto, dejando atrapados a su tripulantes., Chiapa de Corzo;  se registraron lluvias acompañadas de fuertes vientos,9 viviendas con daño parcial en techado, debido a rachas fuertes de vientos; 9 viviendas con encharcamientos de alrededor de 20 y 40 centimetros, debido a la insuficiencia de desfogue de un dren pluvial, provocando saturacion o cuello de botella; 05 arboles derribados. Villa Comaltitlan;  Barrio San Isidro, 17 casas afectas (encharcadas 30 cm ), por mal desfogue de las alcantarillas, debido a la mala construccion de las mismas. Barrio Santa Lucia, 15 casas afectadas (encharcadas 35 cm) por el mal funcionamiento del alcantarillado. Barrio San Bartolo, 10 casas encharcadas por las lluvias, alcanzando un nivel de 40 cm. Esto por el taponamiento de una ventana del rio: ""Chalacas"". Ninguna vivienda presento daños en su interior. No se requirio evacuacion alguna.  Huitiupan; Reporta que el dia sabado por la tarde, se informo que una persona, al intentar cruzar el rio en el tramo de la comunidad ramos cubilete, el cual se le conoce como arroyo ramos, fue arrastrado sin que hasta el momento sea localizado, este arroyo es afluente del Rio Catarina.",4,365,73,0,0, -   ,$0.18,CENACOM
3-6-11,3-6-11,2011,HIDRO,TS,Chiapas,San Cristobal de las Casas,"Debido a las lluvias moderadas a fuertes por la tarde y acompañadas de tormentas electricas. Se registro una muerte. Luego de que le cayo un rayo cuando realizaba un recorrido a caballo en el Centro turistico ""Grutas de Rancho Nuevo"", a unos ocho kilometros al oriente de la ciudad. Municipio de San Cristobal. asi mismo, reportan con lesiones las hermanas  que se encontraban cerca del lugar. ",1,2,0,0,0, -   ,$0.00,CENACOM
3-6-11,3-6-11,2011,HIDRO,BT,Veracruz,Perote y Villa aldama,"Se registraron daños severos en los cultivos de maiz, frijol. Haba y papa derivado d la intensa helada que afecto a los municipios mencionados",0,"2,839",0,0,0," 9,282.52 ",$76.87,SAGARPA-CENAPRED
7-6-11,7-6-11,2011,HIDRO,LLUV,Ciudad de México,Delegacion Cuajimalpa,"Se registro un deslave,  en un area aproximada de 6 mts. de ancho por 15 mts, de largo, lo que provoco el arrastre de un arbol y dejo uno mas de 15 mts de alto en riesgo de caer, asimismo se reporta afectado un domicilio particular. Se informa que al romperse el techo de lamina de asbesto de la vivienda, penetro el agua pluvial y material de arrastre, se alcanzo un nivel de 10 cm al interior. La familia afectada, fue evacuada siendo traslada con familiares. ",0,10,2,0,0, -   ,$0.24,CENACOM
7-6-11,7-6-11,2011,QUIM,IU,Ciudad de México,Delegacion Cuahutemoc,"Personas afectadas: 3,000 personas aproximadamente evacuadas. Lesionados: 7 personas intoxicadas.  El trascurso de la madrugada concluyeron los trabajos de remocion de escombros. En estos momentos se encuentran haciendo el peritaje las autoridades correspondientes para saber las causas del incendio. Las siete personas intoxicadas fueron atendidas en lugar de los hechos.",0,"3,000",0,0,0, -   ,SD,CENACOM
8-6-11,8-6-11,2011,SOCIO,ATRANS,Ciudad de México,Delegacion Iztapalapa,"Se registra un alcance entre un microbus, pipa de gas  y un vehiculo particular, los hechos se registraron en el km. 17 de la autopista Mexico-Puebla a la altura del puente “La Concordia” direccion del Distrito Federal a Puebla. No se presento fuga de gas lp que trasportaba la pipa. Las Personas lesionadas 7 de ellas del micro y 1 del carro particular.",0,8,0,0,0, -   ,$0.31,CENACOM
8-6-11,8-6-11,2011,QUIM,IU,Ciudad de México,Delegacion Venustiano Carranza,"La Secretaria de Proteccion Civil del DF informo que se registro un incendio en una bodega de desperdicios sin razon social. Se desconocen las causas que originaron el incendio, se reportan 2 personas atendidas en el lugar por crisis nerviosas, asi como a 30 personas evacuadas como medida de seguridad de las viviendas aledañas. Reportan 4 vehiculos dañados y material de reciclaje. Y 2 lesionados.",0,34,0,0,0, -   ,$0.15,CENACOM
8-6-11,8-6-11,2011,QUIM,EXPL,Ciudad de México,Delegacion Benito Juarez,"acumulacion de gas provoca fuerte explosion en negocio en Mixcoac, se registro la explosion en el interior de un restaurante, por acumulacion de gas. Resultando 2 personas con crisis nerviosa,  20 casas  y un Banco BaNaMEX con afectacion parcial, como medida preventiva fue acordonada la zona afectada y  evacuadas las personas de las viviendas aledañas, se desconocen las causas que provoco el siniestro y el total de daños al inmueble, al momento continuan en el lugar realizando remocion de escombros.",0,102,20,0,0, -   ,$0.56,CENACOM
9-6-11,9-6-11,2011,SOCIO,ATRAB,Durango,Otaez,"Se reporto el fallecimiento de 3 mineros que perdieron la vida por inhalacion de gases,  quienes trabajaban en la mina de nombre “Santa Rita de Otaez” ubicada en la comunidad de Velardenia, perteneciente al Municipio de Otaez.",3,3,0,0,0, -   ,$0.00,CENACOM
12-6-11,12-6-11,2011,HIDRO,LLUV,Guerrero,Ajuchitlan del Progreso,"Un menor y sus padres, intentaron cruzar a bordo de una cuatrimoto, la crecida del rio Platanillo, para llegar a su domicilio, en la localidad de la Lajita, ubicada en la parte alta del municipio, cuando dichas personas fueron arrastradas por la fuerte corriente del rio, quedando como desaparecido el menor. Elementos de diversas dependencias de emergencias iniciaron la busqueda del menor.",1,1,0,0,0, -   ,$0.00,CENACOM
13-6-11,13-6-11,2011,HIDRO,LLUV,Guerrero,"Acapulco, Zihuatanejo, Cruz Grande","Tormenta Tropical Beatriz. En el municipio de acapulco,  Se reportan 217 viviendas afectadas; 12 bardas caidas; 21 derrumbes y deslizamientos de rocas; 32 arboles caidos; 4 vehiculos arrastrados; 5 daños en carretera dentro de la zona urbana y 1 daño en carretera federal. En la Costa Grande.-  se reporta un arbol caido. En la Costa Chica.- 1 arbol caido en la via publica. En la Region Centro.- 1 derrumbe en la carretera y 1 arbol caido sobre la carretera, mismo que afecto un solo carril.",3,"1,085",217,0,0, -   ,$0.69,CENACOM
13-6-11,13-6-11,2011,HIDRO,TS,Guerrero,Iguala,"Se reporto el fallecimiento de una persona, por caida de rayo.",1,1,0,0,0, -   ,$0.00,CENACOM
13-6-11,13-6-11,2011,HIDRO,LLUV,Guerrero,Acapulco,"Se ha presentado el incremento en el nivel de la laguna “Tres Palos”, misma que esta afectando a la colonia “Las Delicias”, provocando inundaciones de hasta un metro de altura en algunas viviendas (se estima que cerca de 200 viviendas se encuentren afectadas). ante esta situacion se tuvieron que evacuar y llevar a 154 personas aun refugio temporal instalado en la misma colonia.",0,"1,000",200,0,0, -   ,$0.50,CENACOM
14-6-11,14-6-11,2011,QUIM,IU,Guerrero,Marquelia,"Incendio en el mercado principal de Marquelia, quemandose en su totalidad un aproximado de 13 locales comerciales que se encontraban en el interior del inmueble en mencion, se desconoce la causa que origino el incendio, cabe mencionar que el mercado contaba con un aproximado de 50 locales comerciales.",0,SD,0,0,0, -   ,SD,CENACOM
15-6-11,15-6-11,2011,HIDRO,LLUV,Jalisco,Zapopan,"afectando principalmente al Municipio de Zapopan, donde se registro el desbordamiento de un canal, provocando la afectacion en 55 viviendas,  reporta que los niveles del agua fueron de 80 a 2.30 metros, en el que se informa que el nivel del agua ha descendido. Reportaron 11 casas con daños  parcial y 44 con daño total por penetracion de agua del canal de aguas negras, entre ellas  3 con daño estructural,  tambien se vieron afectados 2 comercios de abarrotes y 10 vehiculos. Se evacuaron 380 personas, las cuales se refugiaron con familiares, se instalo un albergue.",0,380,55,0,0, -   ,$5.89,CENACOM
15-6-11,15-6-11,2011,SOCIO,ATRANS,Hidalgo,Pachuca ,"Se registro el accidente de una avioneta , perteneciente a la “Escuela de aviacion con Practicas de Vuelo en la Ciudad, dentro del aeropuerto Guillermo Villasana de Pachuca. La posible causa del accidente se debio que al tratar de aterrizar una de las alas pego en el piso, lo que ocasiono que se estrellara contra una bodega de la 18° Zona Militar (donde se guardan los perros que son adiestrados por esta corporacion) sucintandose inmediatamente la explosion del aparato. Se reporta el fallecimiento de sus dos tripulantes.",2,2,0,0,0, -   ,$1.50,CENACOM
15-6-11,15-6-11,2011,HIDRO,INUND,Hidalgo,San Felipe Orizatlan,"Desbordamiento de los rios Tultitlan y El Llano, a la altura de la cabecera municipal de Orizatlan.  Las colonias afectadas fueron: Hidalgo Unido, La Peña, El Llano, La Ribera, Las Pilas, Totonicapa, Bella vista, Zacayahual, El Limonar, La vega y Campanas; reportandose un total de 450 casas afectadas, en el momento sus habitantes fueron evacuados, pero como son rios de respuesta rapida (el nivel sube y baja varios metros en pocas horas), ya el nivel esta de nuevo abajo de la escala de desbordamiento y se encuentran en sus viviendas realizando labores de limpieza.",0,"2,250",450,0,0, -   ,$1.13,CENACOM
16-6-11,16-6-11,2011,QUIM,EXPL,Jalisco,Ameca,"Se registro una explosion en un taller donde se trabaja  con polvora,  ubicado en el Municipio de ameca, en el poblado San antonio de Matute, reportando 2 personas fallecidas  y 3 personas mas, lesionadas y con pronostico reservado (2 de ellas con quemaduras en el 100% del cuerpo y otra con estallamiento de viseras) , las cuales fueron trasladadas al hospital  regional de ameca   para su atencion, se desconocen las causas que originaron esta explosion.",2,5,0,0,0, -   ,SD,CENACOM
16-6-11,16-6-11,2011,QUIM,IU,Jalisco,Tlajomulco,"Se registro un incendio en una empresa con Razon Social “Metal Mecanica”  en el poblado de Santa anita,  en la cual fue necesario como medida precautoria  la evacuacion de 12 trabajadores,  para la realizacion de los trabajos de sofocacion, autoridades Municipales, señalaron que el incendio se debio a un corto en una de las maquinas, maquinaria que se encuentran en area libre.",0,12,0,0,0, -   ,SD,CENACOM
17-6-11,17-6-11,2011,SOCIO,ATRANS,Jalisco,Lagos de Moreno,"Choque de frente entre un autobus de pasajeros de la linea flecha amarilla y una camioneta en el kilometro 71 de la carretera Lagos de Moreno-Encarnacion de Diaz; resultando 3 personas fallecidas (tripulantes de la camioneta) y 22 lesionadas, 11 atendidas en el lugar y los demas trasladados al hospital regional e Lagos de moreno, hasta el momento no se tiene conocimiento del origen del percance.",3,25,0,0,0, -   ,$0.44,CENACOM
18-6-11,18-6-11,2011,QUIM,EXPL,México,Nezahualcoyotl,"Se reporta 36 casas (33 en cristales y 3 en estructura), asi como cables caidos. Se registro una explosion en una vivienda, debido a la acumulacion de gas de un laboratorio. Se reporta tres personas que pasaban a bordo de una combi del transporte publico resultaron afectadas. Se informo de 36 casas afectadas (33 en cristales y 3 en estructura). Como medida preventiva fue cerrada la circulacion en calle afectadas, se reportaron fallas de energia electrica en la zona. ",0,183,36,0,0, -   ,$1.01,CENACOM
19-6-11,19-6-11,2011,HIDRO,LLUV,Michoacán,Aquila,"Debido al paso de la TT arlene, se registraron las siguientes afectaciones en el municipio de aquila.  El 1 de julio se registraron 3 deslaves en dos carriles de las Carreteras que comunican a aquila, Tecoman, y la Virgencita. Quedando varados 3 Trailers que trasportaban Nitrato de amonio, en el tramo aquila – El Duin. . El Puente Mojahuita presento la caida de un carril de aproximadamente 10 cm. asimismo 3 Km. adelante de “Colola”, direccion Maruata, la carretera fue cerrada a la circulacion debido a que aproximadamente 20 mts. de la carretera se daño por un deslave. La comunidad de San Juan de alima a aquila a la altura de Las Brisas se registro otro deslave. Tambien confirmaron 3 cortes importantes a la circulacion, en tres tramos carreteros de la via costera. El fin de semana, se proporcion el apoyo consistente en viveres, colchonetas, laminas de carton, cobijas, despensas, material de aseo y limpieza, enseres domesticos basicos, etc.",0,50,6,0,0, -   ,$0.84,CENACOM
19-6-11,19-6-11,2011,SOCIO,ATRANS,México,Tlalnepantla,"Se registro la volcadura de una pipa, que trasportaba 10,000 litros de Diessel en secciones, al registrar la volcadura se presnto la fuga del producto de una de las secciones y se vertieron 2,000 litros a la via publica personal de H. Cuerpos de Bomberos  procedio a bloquer alcantarillados y formar un dique para contener el producto. ",0,0,0,0,0, -   ,$0.02,CENACOM
20-6-11,20-6-11,2011,SOCIO,ATRANS,Nayarit,Amatlan de Cañas,"Se registro la volcadura de un autobus turistico que se dirigia de Guadalajara con destino a balnearios  del municipio de amatlan  en la carretera Estatal amatlan –San Marcos Jalisco, en el que resultaron 7 personas lesionadas y un fallecido (mujer embarazada), se desconocen las causas del siniestro.",1,8,0,0,0, -   ,$0.40,CENACOM
20-6-11,20-6-11,2011,GEO,PRM,Morelos,Jiutepec,"Se registro un derrumbe  afectando 2 Casas, sin embargo 11 casas mas y un y total de 45 personas se encuentran en riesgo ante la inestabilidad del suelo en el que se encuentran ubicadas las viviendas, razon por la cual tuvieron que ser evacuadas. No se registraron lesionados ni defunciones. ",0,45,2,0,0, -   ,$0.56,CENACOM
20-6-11,20-6-11,2011,HIDRO,LLUV,Morelos,"Yautepec,Tepoztlan","Constantes lluvias que se han registrado en el Municipio de Yautepec se registraron escurrimientos en una zona de barrancas, afectando 5 colonias, 62 viviendas registraron penetracion de agua y lodo alcanzando un tirante entre 50 cm y 1 mt., daños en enseres domesticos, se realizan los trabajos de limpieza y desazolve dela zona afectada por parte de las autoridades Estatales y Municipales. Se activo un refugio temporal en las instalaciones del IMSS, ubicado en el centro del Municipio al cual llegaron 10 familias. asimismo, en el Municipio de Tepoztlan reportan 2 colonias con encharcamientos.",0,310,62,0,0, -   ,$0.06,CENACOM
21-6-11,21-6-11,2011,HIDRO,LLUV,Michoacán,aquila,"Se registraron afectaciones en cultivos de papaya, tamarindo, Platano, naranja, mango, limon, coco, cacahuate y maiz a consecuencia de la lluvia torrencial registrada el 21 de junio en el municipio mencionado. ademas se registro la muerte de ganado y daños en 4 embarcaciones SAGARPA apoyo a los productores afectados a traves del programa CADENA",0,598,0,0,0," 1,591.99 ",$81.25,SAGARPA-CENAPRED
22-6-11,22-6-11,2011,HIDRO,LLUV,Puebla,Zihuateutla,"Debido a las lluvias registradas en la Sierra de Puebla, el dia 1 de julio en el municipio de Zihuateutla, se reporto el deceso de una persona al caer un arbol sobre su vivienda.",1,5,0,0,0, -   ,$0.03,CENACOM
22-6-11,22-6-11,2011,HIDRO,LLUV,Oaxaca,San Juan Copala Ixtlahuaca,"Debido a las lluvias que se registran, el dia 1 junio en la entidad, se reportan 2 fallecimientos en la comunidad de Yodoyuxi, debido a un deslizamiento de tierra el cual cayo sobre un taxi en el que viajaban 7 personas, falleciendo una de ellas. asimismo se informa que el dia de ayer fue rescatado el cuerpo de quien fallecio al tratar de cruzar un Puente ubicado sobre el Rio “Paso de Piedra”,   cuando se suscito el deslave el mismo dia viernes. Siendo localizado a 5 km del puente.",2,7,0,0,0, -   ,$0.04,CENACOM
22-6-11,22-6-11,2011,HIDRO,LLUV,Oaxaca,"Zaachila, San Francisco"," Se registraron fuertes lluvias en gran parte del estado, provocando afectaciones en 2 Municipios. Municipio de Zaachila, reportan 40 viviendas por penetracion de agua en su interior con un tirante de 10 cm, informando que debido a las circunstancias de las viviendas se instalo 2 albergues temporales, ubicados en la Colonia Bicentenario y Renacimiento, ubicados , uno en el Templo Cristiano, y el otro en una sala de usos multiples. Señalando que hasta el momento elementos del cuerpo de Bomberos, Personal de Proteccion Civil Estatal y Municipal,  trabajan en las labores de limpieza, en calles y viviendas, incluso personal de la CFE,  realiza trabajos de restablecimiento de energia electrica, las cuales tambien presentaron afectaciones en su cableado. Se notifica que el numero de personas albergadas son de 60 a 80 personas aproximadamente en cada alberge. No se reportan personas lesionadas. Municipio San Francisco, reporta 5 viviendas las cuales  presentaron  afectaciones  minimas, estas por penetracion de agua con un tirante de 5 cm. De acuerdo con informacion señalada, el dia de hoy las viviendas se encuentran en situacion normal. No se reportan personas lesionadas.               ",0,800,45,0,0, -   ,$0.11,CENACOM
22-6-11,22-6-11,2011,HIDRO,LLUV,Oaxaca,San Lucas Zoquiapam,"Informa que debido a las lluvias fuertes registradas en la Region de la Cañada, en la Comunidad de los Frailes municipio de San Lucas Zoquiapam, se registro el desgajamiento de un cerro sobre sobre una vivienda, reportandose 3 fallecimientos, asi como resultaron lesionados 2 personas mas.",3,5,1,0,0, -   ,$0.12,CENACOM
23-6-11,23-6-11,2011,HIDRO,LLUV,Querétaro,"Queretaro, El Marquez, Corregidora","Viviendas afectadas por penetracion de agua.   Las Colonias mas afectadas en el Municipio de Corregidora son: Residencial San Mateo, Pocitos y Villas Campestre. En Residencial San Mateo se encuentran tres calles con tirantes de agua de 80 cms a 1 mt., asi mismo se evacuo a una familia integrada por cuatro personas, ya que su domicilio resulto afectado por la caida de una barda al desbordarse el dren.  Tambien se vieron afectadas por inundaciones las autopistas de cuota y libre en la entrada a Queretaro.",0,4,1,0,0, -   ,$0.01,CENACOM
23-6-11,23-6-11,2011,SOCIO,ATRANS,Puebla,Ciudad Puebla,"Se registro un choque entre un camion torton y dos autobuses urbanos de la empresa Mayorasco, sobre la lateral de Periferico Ecologico al atravesar la avenida 11 Sur. La imprudencia de camion torton, quien al circular sobre la lateral del Periferico Ecologico y atravesar la avenida 11 Sur, ocasiono que dos urbanos se impactaran. Lo que ocasion que 11 personas resultaran lesionadas.",0,11,0,0,0, -   ,$1.08,CENACOM
23-6-11,23-6-11,2011,HIDRO,TS,Puebla,Atlixco y Huejotzingo ,"Se reporto granizada en los municipios de atlixco y Huejotzingo donde resultaron dañadas 2 viviendas en sus techos de laminas de carton, hasta el momento no se reportan daños humanos, un taller mecanico fue afectado, donde 11 autos que se encontraban en reparacion.",0,11,2,0,0, -   ,$0.43,CENACOM
23-6-11,23-6-11,2011,HIDRO,LLUV,Puebla,Chilchota,"Daño en viviendas ocasionado por lluvias, apoyo a las personas afectadas con laminas de carton, despensas y ropa para bebe.",0,85,17,0,0, -   ,$0.01,CENACOM
23-6-11,23-6-11,2011,QUIM,DERME,Puebla,Puebla,"Derrame de acido muriatico. se registro un derrame de acido Muriatico, en la Fabrica con Razon Social “Distribuidora de quimicos Poblanos”  Ubicada en la avenida 10 Norte y 16 Oriente, en la Colonia Cristobal Colon, debido a una fisura de 6 centimetros en un contenedor de 20 Mil Litros, en el cual se reporta que se derramo un aproximado de 500 a 600 Litros, se informa que la mayor parte del producto cayo a una cisterna conocida como ( Trampa) la cual no permite que llegue al drenaje, se evacuaron a 20 familias. Se acordono la zona 500 metros a la redonda.",0,100,0,0,0, -   ,SD,CENACOM
24-6-11,24-6-11,2011,HIDRO,LLUV,Sinaloa,Mazatlan,"Se desarrollo un sistema de tormenta local entre las sindicaturas de Higueras y RosarioSe presentaron inundaciones en las zonas bajas del municipio, mientras que el arroyo de los jabalines se desbordo en la mayor parte de su canal. Se contabilizaron un aproximado de 3,004 viviendas afectadas.",2,"14,790","3,004",0,0, -   ,$0.94,CENACOM
